TimeStamp,h_d,theta_d,v_d,psi_dot_d,theta_hat,theta_dot_hat,v_hat,psi_dot_hat,tau_RW,tau_LW
15798,0.135317,0.011844,-0.00976801,0.0172528,-0.0079789,0.00617291,0.312233,-0.0329201,-0.0314241,0.0193399
15806,0.135317,0.011844,-0.00976801,0.0172528,-0.00815845,0.00524017,0.31109,-0.0334343,-0.0308966,0.0186853
15814,0.135317,0.011844,-0.00976801,0.0115018,-0.00794597,0.0209608,0.315583,0.0349777,-0.0258039,0.0311493
15822,0.135317,0.011844,-0.00976801,0.0115018,-0.00777486,0.0180301,0.310815,-0.0051436,-0.0295096,0.0253781
15829,0.135317,0.011844,-0.00976801,0.0115018,-0.0076034,0.0492064,0.3151,-0.0267474,-0.0381939,0.0290619
15838,0.135317,0.011844,-0.00732601,0.0115018,-0.00722052,0.0277564,0.309939,-0.0282905,-0.034094,0.0245369
15846,0.135317,0.011844,-0.00732601,0.0115018,-0.00708276,0.0228266,0.314832,0.0174887,-0.0288546,0.0300903
15854,0.135317,0.011844,-0.00732601,0.0115018,-0.00689758,-0.00741646,0.318271,0.00051433,-0.0266082,0.0237478
15862,0.135317,0.011844,-0.00732601,0.0115018,-0.00723872,-0.00395329,0.316118,0.0560665,-0.0198239,0.0300808
15870,0.135317,0.011844,-0.00732601,0.0115018,-0.00731475,0.020429,0.315861,0.0108024,-0.0290867,0.0287335
15878,0.135317,0.011844,-0.00732601,0.0115018,-0.00708567,0.0440102,0.31757,-0.0221181,-0.0374995,0.0294519
15886,0.135317,0.011844,-0.00976801,0.0115018,-0.00654704,0.0241598,0.321699,0.0653258,-0.0256805,0.0382203
15894,0.135317,0.011844,-0.00976801,0.0115018,-0.00643588,-0.0103477,0.318628,0.0781851,-0.0180555,0.0335259
15901,0.135317,0.011844,-0.00976801,0.0115018,-0.00653388,-0.0339304,0.315463,0.00051449,-0.0226192,0.0196828
15910,0.135317,0.011844,-0.00732601,0.0115018,-0.00684336,-0.0179424,0.314914,-0.0720123,-0.0329279,0.0129171
15918,0.135317,0.011844,-0.00732601,0.0115018,-0.00673891,0.0120344,0.317087,-0.0144023,-0.0316459,0.0253266
15926,0.135317,0.011844,-0.00976801,0.0115018,-0.00667096,0.00270871,0.318562,-0.00102872,-0.029236,0.0260461
15934,0.135317,0.011844,-0.00976801,0.0115018,-0.00663623,0.0166982,0.317994,0.0540095,-0.0250466,0.0348907
15942,0.135317,0.011844,-0.00976801,0.0115018,-0.00653861,0.0322868,0.319061,0.00308619,-0.0339591,0.0318332
15950,0.135317,0.011844,-0.00976801,0.0115018,-0.00652455,0.00643997,0.312316,-0.0735551,-0.0376011,0.0173056
15958,0.135317,0.011844,-0.00976801,0.0115018,-0.00656367,0.0127015,0.316882,0.0380637,-0.0261783,0.0322474
15966,0.135317,0.011844,-0.00976801,0.0115018,-0.00649199,-0.00954848,0.312865,0.0678975,-0.0183955,0.0314388
15973,0.135317,0.011844,-0.00976801,0.0115018,-0.00652057,0.0117683,0.315486,0.0766417,-0.0213116,0.036484
15982,0.135317,0.011844,-0.00976801,0.0115018,-0.00643217,0.0162984,0.316447,-0.051951,-0.0374968,0.0223326
15990,0.135317,0.011844,-0.00976801,0.0115018,-0.00638512,0.0504056,0.321134,-0.0483511,-0.0435945,0.0293858
15998,0.135317,0.011844,-0.00732601,0.0115018,-0.00585684,0.00110966,0.323191,0.0241758,-0.0274759,0.0302425
16006,0.135317,0.011844,-0.00732601,0.0115018,-0.00610061,-0.0325983,0.323847,0.102875,-0.0123372,0.0335724
16014,0.135317,0.011844,-0.00976801,0.0115018,-0.00624851,-0.0455205,0.317343,0.0555528,-0.0148939,0.0249172
16022,0.135317,0.011844,-0.00976801,0.0115018,-0.00651077,-0.0127461,0.319276,0.00154326,-0.0266856,0.0240578
16030,0.135317,0.011844,-0.00976801,0.0115018,-0.0064413,-0.00555154,0.319481,0.0360062,-0.0239569,0.0294866
16038,0.135317,0.011844,-0.00976801,0.0115018,-0.00652342,0.0205623,0.319983,0.0246902,-0.0296231,0.0325607
16045,0.135317,0.011844,-0.00976801,0.0115018,-0.00632776,0.00377465,0.321233,0.0385783,-0.0256519,0.0318192
16054,0.135317,0.011844,-0.00732601,0.0115018,-0.00681005,-0.0236703,0.314751,0.0267478,-0.0203542,0.0236367
16062,0.135317,0.011844,-0.00732601,0.0115018,-0.00687363,-0.0317979,0.316883,-0.00668666,-0.0231902,0.0185555
16070,0.135317,0.011844,-0.00976801,0.0115018,-0.00716885,-0.0171423,0.318451,-0.0169742,-0.0270905,0.0200686
16078,0.135317,0.011844,-0.00976801,0.0115018,-0.0073131,-0.00515176,0.320396,0.01646,-0.0252698,0.0261742
16086,0.135317,0.011844,-0.00976801,0.0115018,-0.00743314,0.00124374,0.318013,0.0128591,-0.0262135,0.0262856
16094,0.135317,0.011844,-0.00976801,0.0115018,-0.00755398,-0.00088848,0.31944,0.0493798,-0.0216171,0.030301
16102,0.135317,0.011844,-0.00976801,0.0172528,-0.00754243,0.00031066,0.318831,0.0252046,-0.0252613,0.0268856
16110,0.135317,0.011844,-0.00976801,0.0172528,-0.00752985,-0.00208751,0.321694,0.0241758,-0.0254601,0.0268347
16117,0.135317,0.011844,-0.00976801,0.0172528,-0.00759871,-0.0573778,0.317053,0.016975,-0.0162227,0.0157265
16126,0.135317,0.011844,-0.00976801,0.0172528,-0.00810575,-0.0493842,0.317,-0.0252042,-0.0218197,0.0113849
16134,0.135317,0.011844,-0.00976801,0.0172528,-0.00856954,-0.0223391,0.315354,0.037035,-0.0181022,0.0224336
16142,0.135317,0.011844,-0.00976801,0.0115018,-0.00887241,0.0138999,0.315008,-0.00257174,-0.0276753,0.0241222
16150,0.135317,0.011844,-0.00976801,0.0115018,-0.00866595,0.0322863,0.320074,0.0483514,-0.0258503,0.0343768
16158,0.135317,0.011844,-0.00732601,0.0115018,-0.00845501,0.020961,0.316342,0.0637826,-0.0214359,0.0335724
16166,0.135317,0.011844,-0.00732601,0.0115018,-0.0083942,0.00031108,0.318957,0.00771574,-0.0250949,0.0239356
16174,0.135317,0.011844,-0.00976801,0.0115018,-0.00838045,-0.0266015,0.309604,0.00617248,-0.0196834,0.0180768
16182,0.135317,0.011844,-0.00976801,0.0115018,-0.0085888,0.0176305,0.314329,0.062754,-0.0208846,0.0327661
16189,0.135317,0.011844,-0.00976801,0.0115018,-0.00822664,0.029622,0.312225,0.0354918,-0.0262627,0.0317515
16198,0.135317,0.011844,-0.00732601,0.0115018,-0.00798696,0.00590581,0.312846,-0.0462931,-0.0319719,0.0180874
16206,0.135317,0.011844,-0.00732601,0.0115018,-0.00788865,0.00230906,0.313218,-0.0144025,-0.0278089,0.0214421
16214,0.135317,0.011844,-0.00976801,0.0115018,-0.00813434,0.0182969,0.31482,0.00462931,-0.0285513,0.0267224
16222,0.135317,0.011844,-0.00976801,0.0115018,-0.00792773,0.0268234,0.317337,0.045779,-0.025819,0.0337323
16230,0.135317,0.011844,-0.00732601,0.0115018,-0.00770504,0.00310857,0.314542,-0.0154311,-0.0285305,0.0219263
16238,0.135317,0.011844,-0.00732601,0.0115018,-0.00767208,-0.0192748,0.313678,-0.0308624,-0.0265131,0.0161983
16246,0.135317,0.011844,-0.00732601,0.0115018,-0.00799392,-0.00688459,0.310021,-0.0154313,-0.0257327,0.019093
16254,0.135317,0.011844,-0.00732601,0.0115018,-0.00827205,0.0280224,0.312552,8e-08,-0.0297736,0.0268794
16261,0.135317,0.011844,-0.00732601,0.0115018,-0.0080383,0.0480067,0.312862,-0.0113162,-0.0348207,0.0293202
16270,0.135317,0.011844,-0.00732601,0.0115018,-0.00767767,-0.00035625,0.310811,-0.0663546,-0.033388,0.0147536
16278,0.135317,0.011844,-0.00732601,0.0115018,-0.00784022,-0.00435248,0.307927,-0.0401212,-0.0289401,0.0164826
16286,0.135317,0.011844,-0.00976801,0.0115018,-0.00789691,0.0228266,0.312681,-0.00617269,-0.0305647,0.0262034
16294,0.135317,0.011844,-0.00976801,0.0115018,-0.00775804,0.0328192,0.313659,-0.00822992,-0.0328268,0.0280128
16302,0.135317,0.011844,-0.00732601,0.0115018,-0.00739234,0.0181634,0.311141,-0.0210896,-0.0315982,0.0237089
16310,0.135317,0.011844,-0.00732601,0.0115018,-0.00765649,0.00071018,0.309686,0.00102845,-0.0254752,0.0227488
16318,0.135317,0.011844,-0.00976801,0.0115018,-0.00790507,0.0272236,0.309014,-0.0025718,-0.0302736,0.0267752
16326,0.135317,0.011844,-0.00976801,0.0115018,-0.0075497,0.0228269,0.308189,-0.0138881,-0.0312299,0.0250522
16333,0.135317,0.011844,-0.00976801,0.0115018,-0.00751351,0.00510767,0.306841,-0.0514377,-0.0325247,0.0174302
16342,0.135317,0.011844,-0.00732601,0.0115018,-0.00773988,0.0161652,0.308845,-0.039607,-0.0325961,0.0203245
16350,0.135317,0.011844,-0.00732601,0.0115018,-0.00770526,0.0280229,0.30768,0.00565808,-0.0291054,0.0275545
16358,0.135317,0.011844,-0.00732601,0.0115018,-0.00743729,0.0420119,0.30977,-0.00514372,-0.0334234,0.0293701
16366,0.135317,0.011844,-0.00732601,0.0115018,-0.00711759,0.0137668,0.311455,-0.00257151,-0.0291115,0.0255836
16374,0.135317,0.011844,-0.00976801,0.0115018,-0.00703836,0.00950384,0.309754,-0.0180029,-0.0304458,0.0232638
16382,0.135317,0.011844,-0.00976801,0.0115018,-0.00696115,0.00870399,0.308051,0.00257197,-0.0277202,0.0253931
16390,0.135317,0.011844,-0.00732601,0.0115018,-0.00707383,0.0281559,0.310474,0.0653256,-0.0234196,0.0359623
16398,0.135317,0.011844,-0.00732601,0.0115018,-0.00673651,0.0572003,0.311947,-0.031376,-0.0403719,0.0301842
16405,0.135317,0.011844,-0.00732601,0.0115018,-0.00627212,0.00417365,0.306521,-0.0462938,-0.0330323,0.0191672
16414,0.135317,0.011844,-0.00732601,0.0115018,-0.00614032,0.00870406,0.309633,0.00720112,-0.0281701,0.0269478
16422,0.135317,0.011844,-0.00732601,0.0115018,-0.00602947,-0.00981495,0.311074,0.0102876,-0.0250958,0.024547
16430,0.135317,0.011844,-0.00732601,0.0115018,-0.00608758,0.0397466,0.312832,-0.0108018,-0.036069,0.0306937
16438,0.135317,0.011844,-0.00732601,0.0115018,-0.00573947,0.0348174,0.312791,-0.0349774,-0.0385676,0.0274762
16446,0.135317,0.011844,-0.00976801,0.0115018,-0.00546959,0.0206954,0.314868,0.0437216,-0.0280349,0.0354801
16454,0.135317,0.011844,-0.00976801,0.0115018,-0.00545351,0.00097671,0.314767,0.0360064,-0.0256533,0.0312173
16462,0.135317,0.011844,-0.00976801,0.0115018,-0.00546761,-0.0223386,0.30928,0.0164601,-0.0231554,0.0240335
16470,0.135317,0.011844,-0.00976801,0.0115018,-0.00563075,-0.00421884,0.309708,-0.019546,-0.0302705,0.0227032
16477,0.135317,0.011844,-0.00976801,0.0115018,-0.00544917,-0.00035535,0.312203,0.00668686,-0.0284782,0.0271175
16486,0.135317,0.011844,-0.00976801,0.0115018,-0.005531,-0.00182124,0.308996,0.028805,-0.0249976,0.0288515
16494,0.135317,0.011844,-0.00976801,0.0115018,-0.00559913,0.0241591,0.316637,0.00874442,-0.032841,0.0320394
16502,0.135317,0.011844,-0.00732601,0.0172528,-0.00545566,0.0177639,0.316174,-0.00360052,-0.0336342,0.0285436
16510,0.135317,0.011844,-0.00732601,0.0172528,-0.00535915,-0.00981485,0.316578,0.0159458,-0.0269192,0.0263591
16518,0.135317,0.011844,-0.00976801,0.0172528,-0.00557655,-0.041657,0.314903,0.0293194,-0.0198434,0.022339
16526,0.135317,0.011844,-0.00976801,0.0172528,-0.00591763,-0.00688381,0.317677,0.014917,-0.0273292,0.0265273
16534,0.135317,0.011844,-0.00976801,0.0172528,-0.00566824,-0.0210061,0.314565,0.03292,-0.0226904,0.0260979
16542,0.135317,0.011844,-0.00976801,0.0172528,-0.00589781,-0.0296664,0.312545,0.0730414,-0.0158731,0.0287202
16549,0.135317,0.011844,-0.00976801,0.0172528,-0.0063223,-0.0150112,0.315632,0.0329201,-0.0229611,0.0263773
16558,0.135317,0.011844,-0.00976801,0.0172528,-0.00647251,0.0157658,0.314574,-0.0216037,-0.0341523,0.0247912
16566,0.135317,0.011844,-0.00976801,0.0172528,-0.00610545,0.0144331,0.319412,0.017489,-0.0306099,0.0304778
16574,0.135317,0.011844,-0.00976801,0.0115018,-0.00594304,-0.0211396,0.320819,-0.00874421,-0.0275272,0.0224541
16582,0.135317,0.011844,-0.00976801,0.0115018,-0.00621118,-0.0569785,0.319296,0.0185174,-0.0177081,0.0189556
16590,0.135317,0.011844,-0.00976801,0.0115018,-0.00666078,-0.0511164,0.31738,0.0344634,-0.0158797,0.020902
16598,0.135317,0.011844,-0.00976801,0.0115018,-0.00706802,-0.020207,0.316015,0.00617211,-0.0235979,0.0220311
16606,0.135317,0.011844,-0.00976801,0.0115018,-0.00706262,-0.00581765,0.316362,0.0468081,-0.021279,0.0293479
16614,0.135317,0.011844,-0.00976801,0.0115018,-0.00712537,-0.00102177,0.317469,0.00360072,-0.0272631,0.0251476
16621,0.135317,0.011844,-0.00976801,0.0115018,-0.0073172,-0.0132791,0.312658,-0.00668669,-0.0253862,0.0208015
16630,0.135317,0.011844,-0.00976801,0.0115018,-0.00741509,-0.0110142,0.310671,0.00668689,-0.0237339,0.022311
16638,0.135317,0.011844,-0.00976801,0.0115018,-0.00750983,-0.0156768,0.312737,0.0231469,-0.021217,0.0236637
16646,0.135238,0.0118754,-0.00732601,0.0115018,-0.0075592,-0.00435213,0.317797,0.00308642,-0.0257891,0.0235348
16654,0.135238,0.0118854,-0.00732601,0.0115018,-0.00801044,-0.00728355,0.317774,-0.0396063,-0.0296887,0.0173417
16662,0.135238,0.0118897,-0.00976801,0.0115018,-0.00826615,-0.0111478,0.312749,0.0277763,-0.0203285,0.02387
16670,0.135238,0.0118915,-0.00976801,0.0115018,-0.00825907,-0.00075512,0.314515,0.0401213,-0.0209026,0.02739
16678,0.135238,0.0118923,-0.00976801,0.0115018,-0.00828553,-0.0131459,0.314755,0.0617252,-0.0162874,0.0278356
16686,0.135238,0.0118927,-0.00976801,0.0115018,-0.00827405,-0.00075524,0.313249,0.0216038,-0.0228583,0.0249746
16693,0.135238,0.0118928,-0.00976801,0.0115018,-0.00832643,-0.00648437,0.311062,-0.00411507,-0.0245063,0.0205335
16702,0.135317,0.0118614,-0.00976801,0.0115018,-0.00847722,-0.0142114,0.30987,0.0174888,-0.0203064,0.0214071
16710,0.135317,0.0118515,-0.00976801,0.0115018,-0.00844681,-0.00035523,0.311633,0.0514372,-0.0189628,0.0281197
16718,0.135238,0.0118786,-0.00732601,0.0115018,-0.00832924,0.0125675,0.312887,0.0118308,-0.0257278,0.0255773
16726,0.135238,0.0118868,-0.00732601,0.0115018,-0.00835002,0.00257574,0.312415,0.0097731,-0.0241845,0.0235172
16734,0.135238,0.0118903,-0.00732601,0.0115018,-0.00861518,0.00470756,0.309027,0.0375493,-0.0203513,0.0262423
16742,0.135238,0.0118918,-0.00732601,0.0115018,-0.00856935,0.0254912,0.309838,0.0349776,-0.0243197,0.0296681
16750,0.135317,0.011861,-0.00976801,0.0115018,-0.00834422,0.00830439,0.311755,0.0154313,-0.0248009,0.0254872
16758,0.135317,0.0118513,-0.00976801,0.0115018,-0.00844243,-0.00821642,0.306128,0.020575,-0.0204045,0.0222523
16765,0.135317,0.0118471,-0.00976801,0.0115018,-0.00863618,0.012967,0.303425,0.039607,-0.0210062,0.027408
16774,0.135317,0.0118453,-0.00976801,0.0115018,-0.00849001,0.0230931,0.302957,-0.00102881,-0.0276158,0.0244596
16782,0.135317,0.0118445,-0.00976801,0.0115018,-0.00830527,0.0186965,0.311243,-0.0216035,-0.0308957,0.0228734
16790,0.135317,0.0118442,-0.00976801,0.0115018,-0.00817324,-0.0126128,0.306316,0.0164601,-0.0205661,0.0214334
16798,0.135317,0.0118441,-0.00976801,0.0115018,-0.00853985,-0.00395246,0.30435,0.00874469,-0.0221001,0.0211671
16806,0.135317,0.011844,-0.00976801,0.0115018,-0.00856788,0.0222934,0.30872,0.00720114,-0.0273349,0.0261182
16814,0.135317,0.011844,-0.00976801,0.0115018,-0.00836111,0.0261574,0.310392,0.0144026,-0.0276873,0.0281855
16822,0.135317,0.011844,-0.00976801,0.0172528,-0.00820138,-0.0043522,0.305396,0.020575,-0.0219532,0.0224592
16830,0.135317,0.011844,-0.00976801,0.0172528,-0.00842066,-0.0211388,0.299814,0.00771562,-0.01946,0.0168753
16837,0.135317,0.011844,-0.00976801,0.0172528,-0.00857744,0.0317527,0.306559,-0.00154286,-0.0302628,0.0256535
16846,0.135317,0.011844,-0.00976801,0.0172528,-0.00796376,0.0208281,0.306969,-0.00308632,-0.0295321,0.0245341
16854,0.135317,0.011844,-0.00976801,0.0172528,-0.00801663,0.0123015,0.304642,-0.00257189,-0.0275983,0.0226946
16862,0.135317,0.011844,-0.00976801,0.0115018,-0.0081928,-0.00195432,0.30576,0.00360066,-0.0237469,0.0216113
16870,0.135317,0.011844,-0.00976801,0.0115018,-0.00832241,0.0170973,0.304927,-0.00205755,-0.0272853,0.0238706
16878,0.135317,0.011844,-0.00976801,0.0172528,-0.00804609,0.00350793,0.308687,-0.00462931,-0.0269813,0.021565
16886,0.135317,0.011844,-0.00976801,0.0172528,-0.00811184,0.00777157,0.308047,0.0072013,-0.0261063,0.0234944
16894,0.135317,0.011844,-0.00976801,0.0115018,-0.00819012,0.00577308,0.302967,0.0195463,-0.0227138,0.0243653
16902,0.135317,0.011844,-0.00976801,0.0115018,-0.00813724,0.0444105,0.305072,0.00874436,-0.0308579,0.0300793
16909,0.135317,0.011844,-0.00976801,0.0115018,-0.00774735,0.0193629,0.301611,-0.00051434,-0.0277426,0.0247072
16918,0.135317,0.011844,-0.00976801,0.0115018,-0.00743924,0.0256238,0.307633,-0.00051403,-0.0301846,0.0271738
16926,0.135317,0.011844,-0.00976801,0.0115018,-0.00756255,-0.0150109,0.296842,0.00051452,-0.0213619,0.0184662
16934,0.135317,0.011844,-0.00976801,0.0172528,-0.00779845,0.0349509,0.304893,-0.0365205,-0.0357263,0.0228824
16942,0.135317,0.011844,-0.00976801,0.0172528,-0.00737661,0.0362828,0.307646,-0.0344631,-0.0367328,0.0243852
16950,0.135317,0.011844,-0.00976801,0.0115018,-0.00708635,0.00883747,0.309959,0.0210892,-0.0256951,0.0277374
16958,0.135317,0.011844,-0.00976801,0.0115018,-0.00720219,-0.0115473,0.306836,0.00462937,-0.0235636,0.0216563
16966,0.135317,0.011844,-0.00976801,0.0115018,-0.00731611,0.00830445,0.304795,-0.0113162,-0.0282751,0.022663
16974,0.135317,0.011844,-0.00976801,0.0115018,-0.00716526,0.0142999,0.309849,0.0138879,-0.0273301,0.0276882
16981,0.135317,0.011844,-0.00976801,0.0115018,-0.00730953,-0.0200735,0.30375,0.00823003,-0.0210688,0.0199832
16990,0.135317,0.011844,-0.00976801,0.0115018,-0.00781637,-0.00794964,0.301276,0.0118306,-0.0215727,0.0213664
16998,0.135317,0.011844,-0.00976801,0.0115018,-0.0079087,0.026957,0.302858,-0.0318912,-0.0326869,0.0222666
17006,0.135317,0.011844,-0.00976801,0.0115018,-0.00758729,0.0482739,0.309022,0.0149169,-0.0321723,0.0328711
17014,0.135317,0.011844,-0.00976801,0.0115018,-0.00698608,0.00430784,0.306467,0.0190318,-0.0247564,0.0263003
17022,0.135317,0.011844,-0.00976801,0.0115018,-0.00710155,-0.01088,0.303025,-0.0267476,-0.0268973,0.0175871
17030,0.135317,0.011844,-0.00976801,0.0115018,-0.00720129,0.027756,0.311141,-0.00925852,-0.0324651,0.0274008
17038,0.135317,0.011844,-0.00976801,0.0115018,-0.00682113,0.00244264,0.307787,0.0226326,-0.0244608,0.0268515
17046,0.135317,0.011844,-0.00976801,0.0115018,-0.00682495,-0.00315324,0.30909,0.0303482,-0.0228208,0.0270155
17053,0.135317,0.011844,-0.00976801,0.0115018,-0.0070465,-0.0243368,0.297747,0.0144025,-0.0190252,0.0193868
17062,0.135317,0.011844,-0.00976801,0.0115018,-0.00727477,0.0354842,0.30569,-0.0313765,-0.0353837,0.0251208
17070,0.135317,0.011844,-0.00976801,0.0115018,-0.00656674,0.0306871,0.305912,0.0185177,-0.0297168,0.0312265
17078,0.135317,0.011844,-0.00976801,0.0115018,-0.00647762,-0.0220721,0.303289,-0.0149168,-0.0245367,0.017994
17086,0.135317,0.011844,-0.00976801,0.0115018,-0.00687743,-0.00421961,0.309139,-0.0252041,-0.0291232,0.0202018
17094,0.135317,0.011844,-0.00976801,0.0115018,-0.00688199,0.0035087,0.309319,-0.0375496,-0.0318925,0.0200808
17102,0.135317,0.011844,-0.00976801,0.0115018,-0.00682425,0.00590596,0.313416,0.0303483,-0.025033,0.029256
17110,0.135317,0.011844,-0.00976801,0.0115018,-0.0066988,-0.0463199,0.309819,0.0020575,-0.0192294,0.0166162
17118,0.135317,0.011844,-0.00976801,0.0115018,-0.00729932,-0.0409916,0.307738,-0.0252042,-0.0221674,0.0131268
17125,0.135317,0.011844,-0.00976801,0.0115018,-0.00776901,-0.0004888,0.306942,-0.00102869,-0.0253131,0.0220957
17134,0.135317,0.011844,-0.00732601,0.0115018,-0.0074894,0.0076382,0.308733,0.0272617,-0.0236199,0.027109
17142,0.135317,0.011844,-0.00732601,0.0115018,-0.00752807,0.00590631,0.308797,0.0164601,-0.02456,0.0254936
17150,0.135317,0.011844,-0.00732601,0.0115018,-0.00762072,-0.0103476,0.302811,-0.0144025,-0.0243868,0.017984
17158,0.135317,0.011844,-0.00732601,0.0115018,-0.00809202,-0.0341964,0.295451,-0.00977289,-0.0180179,0.0126269
17166,0.135317,0.011844,-0.00732601,0.0115018,-0.00802738,-0.00168833,0.303312,0.0102877,-0.0224443,0.0218898
17174,0.135317,0.011844,-0.00732601,0.0115018,-0.00798705,0.0190962,0.309121,-0.00823005,-0.0290922,0.0242318
17182,0.135317,0.011844,-0.00732601,0.0115018,-0.00797871,0.0340178,0.304382,-0.0102872,-0.0310773,0.0257768
17190,0.135317,0.011844,-0.00732601,0.0115018,-0.00814612,0.0398801,0.307717,-1e-07,-0.0311513,0.0282947
17197,0.135317,0.011844,-0.00732601,0.0115018,-0.00777808,0.0189628,0.310503,0.0226325,-0.0259448,0.0283719
17206,0.135317,0.011844,-0.00732601,0.0115018,-0.00742491,-0.0155444,0.30623,0.0185175,-0.0204605,0.0218153
17214,0.135317,0.011844,-0.00732601,0.0115018,-0.00799432,-0.0762981,0.294739,-0.0462938,-0.0153028,0.00116402
17222,0.135317,0.011844,-0.00976801,0.0115018,-0.00869952,-0.0202073,0.297414,-0.0802425,-0.0285297,0.00654005
17230,0.135317,0.011844,-0.00976801,0.0115018,-0.00881133,0.0326857,0.304159,-0.00411505,-0.0293347,0.0254747
17238,0.135238,0.0118754,-0.00732601,0.0115018,-0.00855809,0.0538699,0.302911,-0.00823008,-0.0330761,0.0283127
17246,0.135238,0.0118854,-0.00732601,0.0115018,-0.00829043,0.0795818,0.307875,-0.038578,-0.0421044,0.0302612
17254,0.135238,0.0118897,-0.00732601,0.0115018,-0.00785531,0.0115017,0.29946,-0.0473222,-0.0309959,0.0168855
17262,0.135238,0.0118915,-0.00732601,0.0115018,-0.00766575,0.0107026,0.307374,0.0174887,-0.0247601,0.0259484
17269,0.135238,0.0118923,-0.00732601,0.0115018,-0.00758159,-0.0455203,0.298046,0.00360075,-0.0156126,0.0133508
17278,0.135238,0.0118927,-0.00976801,0.0115018,-0.00800139,0.00870301,0.297991,-0.0164601,-0.0268429,0.0200063
17286,0.135238,0.0118928,-0.00976801,0.0115018,-0.00792168,0.0571999,0.303152,-0.0216037,-0.0364954,0.0285951
17294,0.135317,0.0118614,-0.00976801,0.0115018,-0.00751724,0.0675928,0.304096,0.00565817,-0.035772,0.034345
17302,0.135317,0.0118515,-0.00976801,0.0115018,-0.00703204,0.0313532,0.307985,-0.031891,-0.0354482,0.025055
17310,0.135317,0.0118472,-0.00976801,0.0115018,-0.00757548,-0.0215388,0.302885,-0.0267474,-0.0244337,0.0150837
17318,0.135317,0.0118453,-0.00976801,0.0115018,-0.00778452,-0.0136783,0.307061,0.0169742,-0.0209828,0.021974
17326,0.135317,0.0118446,-0.00976801,0.0115018,-0.00780802,-0.0263364,0.305447,-0.0123448,-0.0220299,0.0160615
17334,0.135317,0.0118442,-0.00976801,0.0115018,-0.00797242,0.00110995,0.306741,-0.00360064,-0.0255697,0.0217472
17341,0.135317,0.0118441,-0.00976801,0.0115018,-0.00817211,0.0133671,0.306871,-0.00051454,-0.0270005,0.0239409
17350,0.135238,0.0118754,-0.00976801,0.0115018,-0.00830791,0.0538692,0.30696,0.0822997,-0.0238005,0.0404095
17358,0.135238,0.0118854,-0.00976801,0.0115018,-0.00782051,0.0141659,0.30598,0.0360066,-0.0231206,0.0286883
17366,0.135238,0.0118897,-0.00976801,0.0115018,-0.00781276,-0.0251359,0.304079,-0.0293192,-0.0239476,0.0139756
17374,0.135238,0.0118915,-0.00976801,0.0115018,-0.00830845,-0.0159436,0.302025,-0.00822992,-0.0219812,0.0170075
17382,0.135238,0.0118923,-0.00976801,0.0115018,-0.0084766,0.0208277,0.306463,-0.00720095,-0.028487,0.0238668
17390,0.135238,0.0118927,-0.00976801,0.0115018,-0.00821005,0.0390812,0.306964,-0.0036002,-0.0315617,0.0278515
17398,0.135238,0.0118928,-0.00976801,0.0115018,-0.0078046,0.0189625,0.313034,0.012345,-0.027858,0.0278564
17406,0.135238,0.0118929,-0.00976801,0.0115018,-0.00773103,-0.00581709,0.30238,0.0113163,-0.0222234,0.0219029
17413,0.135238,0.0118929,-0.00976801,0.0115018,-0.0078443,0.0420118,0.307492,0.0205752,-0.0297931,0.0318035
17422,0.135238,0.0118929,-0.00732601,0.0115018,-0.00739303,0.0337513,0.308032,0.0041149,-0.0306688,0.0287752
17430,0.135238,0.0118929,-0.00732601,0.0115018,-0.0070735,0.0172306,0.304177,0.0514374,-0.0221524,0.0313822
17438,0.135317,0.0118615,-0.00732601,0.0115018,-0.00732314,0.00444026,0.302744,0.0329199,-0.0216594,0.0264758
17446,0.135317,0.0118515,-0.00732601,0.0115018,-0.00728728,0.0326856,0.305361,0.0087443,-0.0297146,0.0289124
17454,0.135317,0.0118472,-0.00732601,0.0115018,-0.00699517,0.0293547,0.314547,0.01646,-0.0301376,0.0311517
17462,0.135317,0.0118453,-0.00732601,0.0115018,-0.00683266,-0.0174095,0.30717,0.00874454,-0.0222678,0.021319
17470,0.135317,0.0118446,-0.00976801,0.0115018,-0.00761353,-0.0159435,0.308985,0.0216039,-0.0206058,0.0226856
17478,0.135317,0.0118442,-0.00976801,0.0115018,-0.00787596,0.0120348,0.311076,0.0437219,-0.022652,0.0300344
17485,0.135317,0.0118441,-0.00976801,0.0115018,-0.00772655,0.0131011,0.309635,0.0591532,-0.0209866,0.0320166
17494,0.135317,0.011844,-0.00976801,0.0115018,-0.0076216,0.00217554,0.309792,0.0277766,-0.0230272,0.0266195
17502,0.135317,0.011844,-0.00976801,0.0115018,-0.00781124,0.0115022,0.304901,0.0432077,-0.0217186,0.0289783
17510,0.135317,0.011844,-0.00732601,0.0115018,-0.00794376,0.0265576,0.308839,0.0200608,-0.0270207,0.0288614
17518,0.135317,0.011844,-0.00732601,0.0115018,-0.00770896,0.0229602,0.306174,0.0180033,-0.0265568,0.0279041
17526,0.135317,0.011844,-0.00732601,0.0115018,-0.00730152,0.0165644,0.312733,0.028805,-0.0258342,0.0297181
17534,0.135317,0.011844,-0.00732601,0.0115018,-0.00728301,-0.0126125,0.308087,0.03292,-0.0197489,0.0245144
