TimeStamp,h_d,theta_d,v_d,psi_dot_d,theta_hat,theta_dot_hat,v_hat,psi_dot_hat,tau_RW,tau_LW
11438,0.135079,0.0119906,1.45421,0.0230037,0.0328209,0.366704,1.57716,0.0380629,-0.127987,0.133168
11454,0.135079,0.0119906,1.45421,0.0230037,0.0368934,-0.0411296,1.61365,0.109048,-0.0599983,0.0812003
11470,0.135079,0.0119906,1.45055,0.0230037,0.0337696,-0.339147,1.60678,0.0972163,-0.00111225,0.0184259
11486,0.135079,0.0119906,1.42308,0.0230037,0.0296482,-0.310521,1.56134,-0.00514377,-0.00785008,0.00028599
11502,0.135079,0.0119906,1.37912,0.0306715,0.0265647,0.0370796,1.56326,-0.0761271,-0.0866927,0.0610771
11518,0.135079,0.0119906,1.34982,0.0306715,0.0272539,0.0309568,1.60666,-0.0457804,-0.100068,0.0818403
11534,0.135079,0.0119906,1.34982,0.0306715,0.0270749,-0.182611,1.64831,0.0555525,-0.0581953,0.0639385
11549,0.135079,0.0119906,1.34982,0.0306715,0.0242519,-0.609486,1.61319,0.0462934,0.0315605,-0.0294974
11566,0.135079,0.0119906,1.31319,0.0306715,0.0157837,-0.13666,1.60349,0.10339,-0.0404744,0.0578364
11582,0.135079,0.0119906,1.31136,0.0306715,0.0138691,0.0983678,1.62604,0.0720122,-0.0898541,0.100317
11598,0.135079,0.0119906,1.30952,0.0306715,0.0154493,-0.163964,1.63346,0.0236601,-0.0525132,0.0503889
11614,0.135079,0.0119906,1.30952,0.0230037,0.011343,-0.45759,1.62211,-0.0200615,0.00614098,-0.0180491
11630,0.135079,0.0119906,1.337,0.0230037,0.00461785,-0.320521,1.59605,0.0360061,0.0114061,-0.00933917
11646,0.135079,0.0119906,1.36264,0.0230037,0.00295341,0.188698,1.5964,-0.0421769,-0.0825407,0.0672
11662,0.135079,0.0119906,1.39377,0.0230037,0.00671863,0.246251,1.65131,-0.0298324,-0.103275,0.0911838
11678,0.135079,0.0119906,1.41575,0.0230037,0.0086042,-0.219388,1.63843,0.12345,0.00557875,0.0181436
11693,0.135079,0.0119906,1.41575,0.0230037,0.0064533,-0.266283,1.61187,-0.0802403,-0.00085429,-0.0251724
11710,0.135079,0.0119906,1.41575,0.0230037,0.00409616,0.0737168,1.57977,0.0221179,-0.0392096,0.0391454
11726,0.135079,0.0119906,1.41575,0.0230037,0.00629851,0.310479,1.60017,-0.0730416,-0.102424,0.0800076
11742,0.135079,0.0119906,1.41575,0.0230037,0.00685892,0.144196,1.6243,-0.152254,-0.0882207,0.0460061
11758,0.135079,0.0119906,1.41392,0.0230037,0.00779842,-0.219121,1.61137,0.0329187,0.00176546,-8.639e-05
11774,0.135079,0.0119906,1.41209,0.0306715,0.00416758,0.0534671,1.60747,-0.036006,-0.0509732,0.0348423
11790,0.135079,0.0119906,1.41209,0.0306715,0.00560345,0.269707,1.62676,0.0149165,-0.0911843,0.0881669
11806,0.135079,0.0119906,1.41209,0.0306715,0.00958022,0.214145,1.65335,0.186717,-0.0728761,0.111545
11822,0.135079,0.0119906,1.41392,0.0306715,0.0104782,-0.168226,1.63961,0.0637812,-0.015712,0.023244
11837,0.135079,0.0119906,1.41392,0.0306715,0.00739983,-0.203402,1.6108,-0.0858999,-0.0156888,-0.0133635
11854,0.135079,0.0119906,1.41392,0.0306715,0.00480277,0.14034,1.6008,-0.12602,-0.076828,0.0390838
11870,0.135079,0.0119906,1.44689,0.0383394,0.00851117,0.238662,1.64969,-0.0180023,-0.0923899,0.0794379
11886,0.135079,0.0119906,1.47619,0.0383394,0.0103635,-0.159701,1.64542,-0.0216037,-0.0151381,4.434e-05
11902,0.135079,0.0119906,1.49634,0.0383394,0.00749747,-0.16623,1.60793,0.0869284,0.0174279,-0.00618839
11918,0.135079,0.0119906,1.49634,0.0383394,0.00717417,0.273703,1.60142,0.0514369,-0.0652581,0.0692769
11934,0.135079,0.0119906,1.49634,0.0383394,0.0130471,0.476352,1.64104,0.171801,-0.106549,0.140603
11950,0.135079,0.0119906,1.49634,0.0383394,0.0188641,-0.00982168,1.66678,0.0329195,-0.0500492,0.0488323
11966,0.135079,0.0119906,1.49634,0.0306715,0.0162284,-0.367803,1.64792,-0.0750995,0.0119282,-0.0387609
11981,0.135079,0.0119906,1.49634,0.0306715,0.0120934,-0.10388,1.63314,-0.0864133,-0.0274944,-0.00130283
11998,0.135079,0.0119906,1.49634,0.0306715,0.0130028,0.265041,1.65059,-0.0488652,-0.0959547,0.0775019
12014,0.135079,0.0119906,1.49634,0.0230037,0.0166547,0.11076,1.67413,0.12962,-0.0566116,0.083013
12030,0.135079,0.0119906,1.49634,0.0230037,0.0168161,-0.129719,1.66942,0.0910443,-0.0164887,0.0327287
12046,0.135079,0.0119906,1.49634,0.0230037,0.0139685,-0.0826972,1.641,-0.0164603,-0.0268379,0.0170248
12062,0.135079,0.0119906,1.49634,0.0230037,0.014331,0.195361,1.64806,-0.11779,-0.0922278,0.0586642
12078,0.135079,0.0119906,1.49634,0.0230037,0.0177309,0.0540011,1.69292,0.015429,-0.066266,0.064719
12094,0.135079,0.0119906,1.49634,0.0230037,0.0164984,-0.187141,1.71119,-0.0354904,-0.0306423,0.015912
12110,0.135079,0.0119906,1.49634,0.0230037,0.0129949,-0.180355,1.66144,0.0745844,-0.00113596,0.0131492
12125,0.135079,0.0119906,1.49634,0.0230037,0.0114936,0.242126,1.66322,0.0591519,-0.0782209,0.0878219
12142,0.135079,0.0119906,1.49634,0.0306715,0.0160055,0.246521,1.69986,-0.0149166,-0.104896,0.0946977
12158,0.135079,0.0119906,1.49634,0.0306715,0.0172223,-0.180745,1.71551,-0.11728,-0.0448708,0.00840632
12174,0.135079,0.0119906,1.49634,0.0306715,0.0134456,-0.311983,1.68872,0.0447502,0.0112388,-0.00876377
12190,0.135079,0.0119906,1.49634,0.0306715,0.0105767,0.0504015,1.6671,0.0390927,-0.045954,0.0481764
12206,0.135079,0.0119906,1.49634,0.0306715,0.0127885,0.37736,1.71434,0.165629,-0.105046,0.139154
12222,0.135079,0.0119906,1.49634,0.0383394,0.0163661,0.047202,1.73722,0.0318915,-0.0730571,0.0717502
12238,0.135079,0.0119906,1.49634,0.0383394,0.014974,-0.492237,1.71868,-0.0210929,0.0257471,-0.0417123
12254,0.135079,0.0119906,1.49634,0.0306715,0.00933096,-0.172359,1.70277,-0.105449,-0.029124,-0.00455418
12269,0.135079,0.0119906,1.49634,0.0306715,0.0080672,0.213348,1.70992,0.0750979,-0.0773286,0.0888086
12286,0.135079,0.0119906,1.49634,0.0306715,0.0112903,0.130742,1.73202,0.0884694,-0.0710379,0.0855565
12302,0.135079,0.0119906,1.49634,0.0306715,0.0116457,-0.250159,1.70795,-0.0596695,-0.0143254,-0.00842987
12318,0.135079,0.0119906,1.49634,0.0306715,0.00736873,-0.128934,1.70193,-0.0637854,-0.0286099,0.00518018
12334,0.135079,0.0119906,1.49634,0.0306715,0.00790576,0.212551,1.72087,-0.041148,-0.0936087,0.0768014
12350,0.135079,0.0119906,1.49634,0.0306715,0.0112717,0.162583,1.76526,0.206263,-0.0703218,0.11361
12366,0.135079,0.0119906,1.49634,0.0306715,0.0106759,-0.21512,1.74642,0.0277774,-0.0175579,0.0161856
12382,0.135079,0.0119906,1.49634,0.0306715,0.00715209,-0.184215,1.71646,-0.197005,-0.0377404,-0.0182827
12398,0.135079,0.0119906,1.49634,0.0306715,0.00725159,0.0477394,1.72201,-0.0231457,-0.0604949,0.047526
12413,0.135079,0.0119906,1.49634,0.0306715,0.00927243,0.19883,1.78036,0.0750974,-0.0931647,0.104629
12430,0.135079,0.0119906,1.49634,0.0383394,0.0101745,-0.193141,1.76592,0.126022,-0.0143326,0.0350661
12446,0.135079,0.0119906,1.49634,0.0383394,0.00433292,-0.305862,1.72264,-0.0720128,0.00189241,-0.0298024
12462,0.135079,0.0119906,1.49634,0.0383394,0.0026462,0.169644,1.72453,0.0354921,-0.0696786,0.0694373
12478,0.135079,0.0119906,1.49634,0.0383394,0.00732592,0.328862,1.78649,-0.00411604,-0.125759,0.116476
12494,0.135079,0.0119906,1.49634,0.0306715,0.0111564,-0.153578,1.80783,0.136824,-0.0307531,0.0561308
12510,0.135079,0.0119906,1.49634,0.0306715,0.00721695,-0.425214,1.77402,-0.0396064,0.0118254,-0.0303179
12526,0.135079,0.0119906,1.49634,0.0306715,0.00183106,-0.132793,1.74765,-0.140424,-0.0389194,-0.003244
12542,0.135079,0.0119906,1.49634,0.0306715,0.00228137,0.227337,1.76446,0.0010272,-0.0922552,0.0856821
12557,0.135079,0.0119906,1.49634,0.0306715,0.00595453,0.115694,1.78452,0.0838416,-0.0724751,0.0857496
12574,0.135079,0.0119906,1.49634,0.0306715,0.00431008,-0.185016,1.7736,-0.0200569,-0.0248783,0.011875
12590,0.135079,0.0119906,1.49634,0.0306715,0.00359182,-0.257498,1.7455,-0.114191,-0.0152991,-0.0208583
12606,0.135079,0.0119906,1.49634,0.0306715,0.00168693,0.174842,1.77071,0.0745825,-0.0742229,0.0853697
12622,0.135079,0.0119906,1.49634,0.0306715,0.00408055,0.123811,1.79535,0.128075,-0.0680769,0.0921144
12638,0.135079,0.0119906,1.49634,0.0306715,0.00319152,-0.194073,1.77035,-0.0298343,-0.0218255,0.00639684
12654,0.135079,0.0119906,1.49634,0.0306715,-0.00056218,-0.187548,1.75127,-0.0529802,-0.0152399,-0.00585864
12670,0.135079,0.0119906,1.49634,0.0383394,-0.00160602,0.238928,1.77656,0.021603,-0.089314,0.0858636
12686,0.135079,0.0119906,1.49634,0.0383394,0.00443634,0.00750428,1.79027,0.152246,-0.0441969,0.0718788
12701,0.135079,0.0119906,1.49634,0.0383394,0.00127739,-0.328504,1.76927,0.16923,0.0293693,0.00130896
12718,0.135079,0.0119906,1.49634,0.0383394,-0.00195669,0.0222924,1.75636,-0.0653238,-0.0549566,0.029647
12734,0.135079,0.0119906,1.49634,0.0383394,0.00015832,0.279164,1.7877,-0.0257194,-0.107906,0.0930994
12750,0.135079,0.0119906,1.49634,0.0383394,0.00346002,0.0336165,1.82171,0.160998,-0.053694,0.083581
12766,0.135079,0.0119906,1.49634,0.0383394,0.00196976,-0.234037,1.80769,0.0102856,-0.0173487,0.00967584
12782,0.135079,0.0119906,1.49634,0.0536752,-0.00238125,-0.191939,1.78973,-0.154312,-0.035601,-0.0157844
12798,0.135079,0.0119906,1.49634,0.0536752,-0.00298874,0.104366,1.79692,0.0113146,-0.0703504,0.0602139
12814,0.135079,0.0119906,1.49634,0.14569,-0.00052382,0.14447,1.80843,0.159455,-0.077581,0.0812688
12830,0.135079,0.0119906,1.49634,0.237705,2.021e-05,-0.0941471,1.80233,0.0591526,-0.0567704,0.0129009
12845,0.135079,0.0119906,1.49634,0.237705,-0.0017405,-0.242301,1.79336,0.0416654,-0.0268366,-0.0217941
12862,0.135079,0.0119906,1.49634,0.25304,-0.0037397,0.053336,1.79973,0.168202,-0.0656182,0.0449708
12878,0.135079,0.0119906,1.49634,0.260708,-0.00151993,0.174445,1.80813,0.220668,-0.0879047,0.0785831
12894,0.135079,0.0119906,1.49634,0.260708,0.00073508,-0.0671,1.81561,0.131682,-0.0599813,0.0282627
12910,0.135079,0.0119906,1.49634,0.276044,-0.00071218,-0.275873,1.81927,0.243299,-0.008619,-0.00036803
12926,0.135079,0.0119906,1.49634,0.276044,-0.00407143,-0.0219426,1.80687,0.219124,-0.0495979,0.0354966
12942,0.135079,0.0119906,1.49634,0.161026,-0.00267092,0.192164,1.80157,0.202152,-0.0778716,0.0883378
12958,0.135079,0.0119906,1.49634,0.0613431,-0.00150543,-0.113069,1.8145,0.260791,-0.00776877,0.0557908
12974,0.135079,0.0119906,1.49634,0.0613431,-0.00497428,-0.166626,1.81485,0.136822,-0.00746816,0.0251025
12989,0.135079,0.0119906,1.49634,0.0613431,-0.00786319,0.115016,1.80338,-0.00514759,-0.068806,0.0527616
13006,0.135079,0.0119906,1.49634,0.0613431,-0.00596733,0.131278,1.80102,0.0246906,-0.0706881,0.061984
13022,0.135079,0.0119906,1.49634,0.0536752,-0.00388532,-0.0445895,1.8292,0.0879571,-0.0399239,0.0479472
13038,0.135079,0.0119906,1.49634,0.0536752,-0.00524762,-0.099741,1.83381,0.0303474,-0.0357002,0.0295087
13054,0.135079,0.0119906,1.49634,0.0613431,-0.00363445,-0.0540494,1.79574,-0.0889868,-0.0531759,0.0162474
13070,0.135079,0.0119906,1.49634,0.184029,-0.00463867,0.0232228,1.79951,0.166649,-0.050403,0.0460585
13086,0.135079,0.0119906,1.49634,0.314383,-0.00406593,0.0333517,1.82777,0.106476,-0.0829589,0.0323027
13102,0.135079,0.0119906,1.49634,0.337387,-0.0037847,-0.0922854,1.82138,0.144026,-0.0571822,0.00966249
13118,0.135079,0.0119906,1.49634,0.337387,-0.00504511,-0.0786943,1.80554,0.151229,-0.0530216,0.00727696
13133,0.135079,0.0119906,1.49634,0.337387,-0.00526127,0.0214947,1.81312,0.449048,-0.0365913,0.0636323
13150,0.135079,0.0119906,1.49634,0.222369,-0.00488054,0.0766539,1.83774,0.276219,-0.0600949,0.0732579
13166,0.135079,0.0119906,1.49634,0.115018,-0.00424679,-0.0668373,1.8193,-0.030859,-0.0548271,0.018936
13182,0.135079,0.0119906,1.49634,0.10735,-0.00526242,-0.205797,1.80739,0.141456,-0.00311295,0.0105482
13198,0.135079,0.0119906,1.49634,0.0920147,-0.00690013,0.114345,1.83883,0.312222,-0.0437453,0.0974775
13214,0.135079,0.0119906,1.49634,0.0920147,-0.00604415,0.00071823,1.82483,-0.165631,-0.0791232,0.0162297
13230,0.135079,0.0119906,1.49634,0.0766789,-0.00892739,-0.0200744,1.81769,0.221696,-0.0200431,0.0550122
13246,0.135079,0.0119906,1.49634,0.069011,-0.00670378,0.0606691,1.81798,0.141449,-0.047309,0.0649123
13262,0.135079,0.0119906,1.49634,0.069011,-0.00522895,0.0213592,1.83348,0.0632713,-0.0556564,0.0541358
13277,0.135079,0.0119906,1.49634,0.069011,-0.00646936,-0.135586,1.81824,-0.158428,-0.048296,-0.00769571
13294,0.135079,0.0119906,1.49634,0.069011,-0.00723573,-0.0143445,1.80767,0.0257225,-0.044366,0.0335592
13310,0.135079,0.0119906,1.49634,0.069011,-0.00771673,-0.0784223,1.80081,0.138367,-0.0165762,0.0329622
13326,0.135079,0.0119906,1.49634,0.184029,-0.010195,0.149663,1.80469,0.0282923,-0.0824894,0.0448075
13342,0.135079,0.0119906,1.49634,0.199365,-0.00746396,0.124351,1.8183,-0.044749,-0.096236,0.0370119
13358,0.135079,0.0119906,1.49634,0.184029,-0.0063574,-0.0307332,1.834,0.357486,-0.0226527,0.0645482
13374,0.135079,0.0119906,1.49634,0.0613431,-0.00711253,-0.0484497,1.82949,0.204721,-0.0207788,0.0552865
13390,0.135079,0.0119906,1.49634,0.0613431,-0.00786837,0.0104397,1.81491,-0.1471,-0.0696246,0.0187052
13406,0.135079,0.0119906,1.49634,0.0536752,-0.00516194,0.0412112,1.83979,0.0421821,-0.0615743,0.05872
13421,0.135079,0.0119906,1.49634,0.0536752,-0.00487812,-0.127592,1.8447,0.178488,-0.0157714,0.0455424
13438,0.135079,0.0119906,1.49634,0.0536752,-0.0102802,-0.111733,1.81915,-0.103385,-0.0381141,-0.00073268
13454,0.135079,0.0119906,1.49634,0.0536752,-0.0113426,-0.0143457,1.80558,0.0581237,-0.0313884,0.0321355
13470,0.135079,0.0119906,1.49634,0.0536752,-0.00959983,0.142736,1.82488,0.128594,-0.058913,0.0773434
13486,0.135079,0.0119906,1.49634,0.0536752,-0.00824535,0.0261586,1.82674,0.180545,-0.0339328,0.0646476
13502,0.135079,0.0119906,1.49634,0.0536752,-0.00953006,-0.112674,1.81813,-0.16768,-0.0467344,-0.00774836
13518,0.135079,0.0119906,1.49634,0.0536752,-0.0109766,-0.111604,1.81011,-0.127564,-0.0378196,-0.00692179
13534,0.135079,0.0119906,1.49634,0.0536752,-0.0109455,0.151661,1.81477,0.135794,-0.0551066,0.0752957
13550,0.135079,0.0119906,1.49634,0.0536752,-0.00913476,0.051337,1.82281,-0.0195474,-0.0604682,0.0425649
13565,0.135079,0.0119906,1.49634,0.0536752,-0.0104626,-0.127057,1.80785,-0.145053,-0.0374259,-0.0116135
13582,0.135079,0.0119906,1.49634,0.0536752,-0.012538,0.0310845,1.79964,0.0797257,-0.0337285,0.0398596
13598,0.135079,0.0119906,1.49634,0.0536752,-0.0116875,0.330193,1.80671,0.212951,-0.0752743,0.114801
13614,0.135079,0.0119906,1.49634,0.0536752,-0.00891334,0.0719889,1.82234,-0.0447497,-0.0675566,0.0435911
13630,0.135079,0.0119906,1.49634,0.0536752,-0.00915741,-0.164492,1.82532,-0.0210893,-0.0217496,0.00277404
13646,0.135079,0.0119906,1.49634,0.0536752,-0.0114512,-0.0341971,1.80674,0.0915581,-0.0237922,0.0326088
13662,0.135079,0.0119906,1.49634,0.0536752,-0.0109597,0.173911,1.79778,0.0380643,-0.0670357,0.0635143
13678,0.135079,0.0119906,1.49634,0.0536752,-0.00777275,0.191086,1.82522,-0.114184,-0.100297,0.0598386
13694,0.135079,0.0119906,1.49634,0.0536752,-0.00715748,-0.122931,1.84219,-0.0329187,-0.0379999,0.0163132
13709,0.135079,0.0119906,1.49634,0.0536752,-0.00969856,-0.148778,1.80925,0.170254,0.00327001,0.0243509
13726,0.135079,0.0119906,1.49634,0.0536752,-0.0107023,0.122488,1.78925,0.00617082,-0.0599246,0.0484792
13742,0.135079,0.0119906,1.49634,0.0536752,-0.00777126,0.23946,1.82614,0.0272636,-0.0921766,0.0862915
13758,0.135079,0.0119906,1.49634,0.0536752,-0.00519515,-0.137585,1.84688,-0.0108062,-0.0369328,0.020609
13774,0.135079,0.0119906,1.49634,0.0536752,-0.00851141,-0.220986,1.81509,0.161514,0.0121065,0.0131734
13790,0.135079,0.0119906,1.49634,0.0536752,-0.0102817,0.0318828,1.79774,-0.136825,-0.0634055,0.0168822
13806,0.135079,0.0119906,1.49634,0.0536752,-0.00793819,0.158857,1.81744,-0.0576084,-0.0854384,0.0586382
13822,0.135079,0.0119906,1.49634,0.0536752,-0.00601756,-0.00755131,1.83613,0.235584,-0.0269161,0.0709484
13838,0.135079,0.0119906,1.49634,0.0536752,-0.00751552,-0.072834,1.8226,-0.116763,-0.0521636,0.0102292
13853,0.135079,0.0119906,1.49634,0.0536752,-0.00786984,-0.132788,1.80086,-0.121387,-0.0360854,-0.00717722
13870,0.135079,0.0119906,1.49634,0.0383394,-0.00868351,0.141802,1.82886,0.0370359,-0.0704268,0.0703224
13886,0.135079,0.0119906,1.49634,0.0383394,-0.00544624,0.0907749,1.83174,0.171802,-0.0506779,0.0832478
13902,0.135079,0.0119906,1.49634,0.0383394,-0.00592429,-0.158102,1.81857,-0.10339,-0.034734,-0.00046761
13918,0.135079,0.0119906,1.49634,0.0383394,-0.00778459,-0.0632427,1.8121,-0.0185169,-0.0372189,0.0229457
13934,0.135079,0.0119906,1.49634,0.0383394,-0.00877356,0.0674596,1.81158,0.0144011,-0.0553828,0.0495264
13950,0.135079,0.0119906,1.49634,0.0383394,-0.00670378,0.0965043,1.81761,0.200607,-0.0428617,0.0824376
13966,0.135079,0.0119906,1.49634,0.0383394,-0.0074483,-0.13212,1.8121,-0.147626,-0.0408572,-0.00504783
13982,0.135079,0.0119906,1.49634,0.0383394,-0.00988728,-0.0399289,1.81701,-0.0262306,-0.0401468,0.0240418
13997,0.135079,0.0119906,1.49634,0.0383394,-0.00873351,0.20749,1.8254,0.139912,-0.0690466,0.0941844
14014,0.135079,0.0119906,1.49634,0.0536752,-0.00686688,-0.0119462,1.83764,-0.0817843,-0.0636327,0.0304181
14030,0.135079,0.0119906,1.49634,0.153358,-0.00882944,-0.212319,1.83065,-0.0709808,-0.0329571,-0.0225607
14046,0.135079,0.0119906,1.49634,0.161026,-0.0105242,0.016564,1.81795,0.146597,-0.0435661,0.0398343
14062,0.135079,0.0119906,1.49634,0.0613431,-0.00833455,0.257314,1.80933,0.0961875,-0.0831411,0.0922068
14078,0.135079,0.0119906,1.49634,0.0613431,-0.00603709,0.0137684,1.82432,0.0447514,-0.0521224,0.0479231
14094,0.135079,0.0119906,1.49634,0.0613431,-0.00760732,-0.173557,1.84193,0.0318922,-0.0210115,0.0130583
14110,0.135079,0.0119906,1.49634,0.0613431,-0.0108691,-0.0641746,1.8107,0.140423,-0.015186,0.033939
14126,0.135079,0.0119906,1.49634,0.0536752,-0.0106124,0.165652,1.80117,-0.0252043,-0.0745711,0.0556346
14141,0.135079,0.0119906,1.49634,0.0536752,-0.00830794,0.127946,1.82849,-0.05555,-0.0815265,0.0551239
14158,0.135079,0.0119906,1.49634,0.0536752,-0.00838182,-0.0997442,1.84184,0.103904,-0.0235454,0.0352065
14174,0.135079,0.0119906,1.49634,0.0383394,-0.0102088,-0.0740371,1.80708,0.0560674,-0.0210597,0.0248621
14190,0.135079,0.0119906,1.49634,0.0306715,-0.0114215,0.137271,1.79734,-0.129105,-0.0769919,0.0382675
14206,0.135079,0.0119906,1.49634,0.0306715,-0.00914277,0.0520028,1.81539,0.0997863,-0.0415482,0.0582783
14222,0.135079,0.0119906,1.49634,0.0230037,-0.00955329,-0.031004,1.825,0.0601845,-0.0318375,0.0405252
14238,0.135079,0.0119906,1.49634,0.0230037,-0.0105547,0.0510681,1.80381,0.0956755,-0.035928,0.0534975
14254,0.135079,0.0119906,1.49634,0.0306715,-0.00967808,0.107159,1.82433,-0.116248,-0.0790958,0.0434334
14270,0.135079,0.0119906,1.49634,0.0230037,-0.00902859,-0.0978805,1.84495,-0.0468069,-0.0381422,0.0205928
14285,0.135079,0.0119906,1.49634,0.0230037,-0.0104054,-0.0515149,1.82579,0.0396065,-0.0293846,0.0329866
14302,0.135079,0.0119906,1.49634,0.0230037,-0.0102451,0.0891759,1.80233,-0.0992723,-0.0667313,0.0369944
14318,0.135079,0.0119906,1.49634,0.0230037,-0.00909851,0.145399,1.82805,-0.0581251,-0.079913,0.0603912
14334,0.135079,0.0119906,1.49634,0.0230037,-0.00658106,0.0113695,1.8351,0.0380641,-0.0494807,0.052969
14350,0.135079,0.0119906,1.49634,0.0230037,-0.00854394,-0.0832253,1.81381,0.0812692,-0.0187483,0.0324105
14366,0.135079,0.0119906,1.49634,0.0230037,-0.00949672,0.0282874,1.81671,-0.146083,-0.0658773,0.0245678
14382,0.135079,0.0119906,1.49634,0.0306715,-0.0090413,0.114755,1.84588,0.0524662,-0.066087,0.0715133
14398,0.135079,0.0119906,1.49634,0.0306715,-0.00806496,0.0183006,1.84047,0.149677,-0.0369665,0.0657475
14414,0.135079,0.0119906,1.49634,0.0306715,-0.00805125,-0.0303347,1.81853,-0.118303,-0.0554993,0.0189159
14429,0.135079,0.0119906,1.49634,0.0306715,-0.00837633,0.00057967,1.84235,-0.0406369,-0.0567759,0.0391893
14446,0.135079,0.0119906,1.49634,0.0306715,-0.00861502,-0.0335303,1.84753,0.0329205,-0.0424327,0.0426309
14462,0.135079,0.0119906,1.49634,0.0306715,-0.00899941,0.00257944,1.82193,0.180035,-0.0245334,0.0606329
14478,0.135079,0.0119906,1.49634,0.0306715,-0.00913278,-0.00221798,1.82089,-0.0149182,-0.0468734,0.0355202
14494,0.135079,0.0119906,1.49634,0.0306715,-0.00879003,0.110362,1.86378,0.0216035,-0.0736421,0.0715519
14510,0.135079,0.0119906,1.49634,0.0306715,-0.00728956,-0.043391,1.85346,0.0313768,-0.0443673,0.0441788
14526,0.135079,0.0119906,1.49634,0.0306715,-0.00879686,-0.132121,1.82627,-0.153795,-0.0418038,-0.00375396
14542,0.135079,0.0119906,1.49634,0.0306715,-0.00878808,-0.0158145,1.82667,-0.095671,-0.0561145,0.0250752
14558,0.135079,0.0119906,1.49634,0.0306715,-0.00817088,0.0445434,1.82485,0.0473222,-0.0503583,0.0543152
14573,0.135079,0.0119906,1.49634,0.0306715,-0.0076779,0.0353573,1.81279,0.154312,-0.0336586,0.063623
14590,0.135079,0.0119906,1.49634,0.0306715,-0.00774363,-0.010214,1.82929,-0.127052,-0.0632659,0.0246252
14606,0.135079,0.0119906,1.49634,0.0306715,-0.00764387,0.0473413,1.8594,0.00462814,-0.0650219,0.0586139
14622,0.135079,0.0119906,1.49634,0.0306715,-0.00689897,-0.0655056,1.84142,0.197515,-0.0179557,0.0581233
14638,0.135079,0.0119906,1.49634,0.0306715,-0.00643604,0.00164429,1.83477,-0.191344,-0.0766579,0.0224327
14654,0.135079,0.0119906,1.49634,0.0306715,-0.00636677,-0.0373933,1.85573,-0.0020586,-0.0515605,0.0432701
14670,0.135079,0.0119906,1.49634,0.0383394,-0.0085865,-0.0360561,1.85545,0.0997904,-0.0366838,0.0512804
14686,0.135079,0.0119906,1.49634,0.0383394,-0.0109455,-0.025003,1.83556,-0.0210905,-0.0448785,0.03006
14702,0.135079,0.0119906,1.49634,0.0383394,-0.0131056,-0.0555146,1.82879,0.0416596,-0.0265726,0.0268903
14717,0.135079,0.0119906,1.49634,0.0383394,-0.0137442,0.0937054,1.84492,0.00359845,-0.0612211,0.0527534
14734,0.135079,0.0119906,1.49634,0.0383394,-0.0127251,0.15406,1.83203,0.0987593,-0.0593308,0.0742248
14750,0.135079,0.0119906,1.49634,0.0383394,-0.0113036,0.0204303,1.8312,-0.0874443,-0.0596375,0.0288148
14766,0.135079,0.0119906,1.49634,0.0383394,-0.0114113,-0.0441869,1.8522,-0.0864165,-0.0524515,0.0216724
14782,0.135079,0.0119906,1.49634,0.0306715,-0.0118985,0.0209602,1.84825,0.131167,-0.0352834,0.0595139
14798,0.135079,0.0119906,1.49634,-0.0843471,-0.0101669,0.0777193,1.84054,-0.122419,-0.0635007,0.0542231
14814,0.135079,0.0119906,1.49634,-0.168694,-0.00958209,-0.0248709,1.84847,-0.0951582,-0.0340038,0.0515608
14830,0.135079,0.0119906,1.49634,-0.176362,-0.00999549,0.0230929,1.83911,-0.0884732,-0.0381583,0.0593547
14846,0.135079,0.0119906,1.49634,-0.268376,-0.00910276,0.0966385,1.83134,-0.101331,-0.0416219,0.0823277
14861,0.135079,0.0119906,1.49634,-0.268376,-0.00834558,0.00510947,1.84805,-0.405328,-0.0669661,0.0334236
14878,0.135079,0.0119906,1.49634,-0.345055,-0.00847353,-0.129584,1.85866,-0.314796,-0.024312,0.0310194
14894,0.135079,0.0119906,1.49634,-0.337387,-0.0092466,0.109427,1.84499,-0.161515,-0.0458546,0.0887498
14910,0.135079,0.0119906,1.49634,-0.0536756,-0.00722876,0.0302947,1.85241,-0.386809,-0.0982401,0.0170623
14926,0.135079,0.0119906,1.49634,-0.0306715,-0.00758921,-0.0495195,1.89509,-0.157392,-0.0680032,0.0367934
14942,0.135079,0.0119906,1.49634,-0.0306715,-0.00957051,-0.217519,1.86443,-0.00514358,-0.00837787,0.0136349
14958,0.135079,0.0119906,1.49634,-0.023004,-0.0117448,-0.122261,1.83578,-0.135797,-0.03233,0.00420164
14974,0.135079,0.0119906,1.49634,-0.0153358,-0.0124715,0.0559993,1.83599,-0.212437,-0.0740249,0.0259479
14990,0.135079,0.0119906,1.49634,-0.00766826,-0.0111986,0.138073,1.86775,0.141454,-0.0565027,0.0929571
15005,0.135079,0.0119906,1.49634,-0.00766826,-0.0110689,-0.134786,1.87113,-0.0241761,-0.0277388,0.0230141
15022,0.135079,0.0119906,1.49634,-0.00766826,-0.014002,-0.163837,1.83973,-0.313768,-0.0454575,-0.0298724
15038,0.135079,0.0119906,1.49634,-0.00766826,-0.0142969,0.0580019,1.83266,-0.0750997,-0.0548855,0.038338
15054,0.135079,0.0119906,1.49634,-0.00766826,-0.0133547,0.0601316,1.84553,0.0931019,-0.0393995,0.0638012
